event_id,gps_time,mass_1,mass_2,mass_total,mass_ratio,distance_mpc,redshift,snr,efficiency,chi_eff,max_epsilon,final_epsilon,final_state,mode_parity,combined_factor,scale_factor,doppler_shift_hz,frequency_observed,v_total_kms,beta,doppler_factor,twist_factor,scale_correction,cosmological_factor,direction,topology_conserved,doppler_realistic,energy_positive,beta_physical,all_checks_passed
H1L1V1-GSTLAL_AllSky-1238674117-1.xml,1238674117.0,67.39624160879211,52.05013775351642,119.44637936230853,1.294833107415531,1276.5687332972461,0.40135958922133935,6.482558345818298,0.04089201208319383,0.144888949889035,0.23747569544127536,1.5466785598757043e-20,Klein_extrema,1,0.25657500856864063,8.835580419407496,-0.4864375157520193,5.19356248424798,89535.39383483025,0.15,0.9143595922971797,1.0225,1.0000070348055552,1.040135958922134,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239092652-1.xml,1239092652.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238919052-1.xml,1238919052.0,54.711759604825936,39.5128561250083,94.22461572983423,1.384657171623643,833.9173471879913,0.6690362460362512,9.105244860159926,0.03888801706280564,0.31934136501383936,0.25022636464168846,2.587555061370947e-20,Klein_extrema,1,0.37972872008837294,8.743119821905097,-0.3527953444563572,5.3272046555436425,58541.83432641099,0.15,0.9378881435816272,1.0225,1.0000045954802383,1.0669036246036252,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1238729030-1.xml,1238729030.0,67.39624160879211,52.05013775351642,119.44637936230853,1.294833107415531,1276.5687332972461,0.40135958922133935,6.482558345818298,0.04089201208319383,0.144888949889035,0.23747569544127536,1.5466785598757043e-20,Klein_extrema,1,0.25657500856864063,8.835580419407496,-0.4864375157520193,5.19356248424798,89535.39383483025,0.15,0.9143595922971797,1.0225,1.0000070348055552,1.040135958922134,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1238750282-1.xml,1238750282.0,67.39624160879211,52.05013775351642,119.44637936230853,1.294833107415531,1276.5687332972461,0.40135958922133935,6.482558345818298,0.04089201208319383,0.144888949889035,0.23747569544127536,1.5466785598757043e-20,Klein_extrema,1,0.25657500856864063,8.835580419407496,-0.4864375157520193,5.19356248424798,89535.39383483025,0.15,0.9143595922971797,1.0225,1.0000070348055552,1.040135958922134,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239174401-1.xml,1239174401.0,54.711759604825936,39.5128561250083,94.22461572983423,1.384657171623643,833.9173471879913,0.6690362460362512,9.105244860159926,0.03888801706280564,0.31934136501383936,0.25022636464168846,2.587555061370947e-20,Klein_extrema,1,0.37972872008837294,8.743119821905097,-0.3527953444563572,5.3272046555436425,58541.83432641099,0.15,0.9378881435816272,1.0225,1.0000045954802383,1.0669036246036252,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239179057-1.xml,1239179057.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239082262-1.xml,1239082262.0,54.711759604825936,39.5128561250083,94.22461572983423,1.384657171623643,833.9173471879913,0.6690362460362512,9.105244860159926,0.03888801706280564,0.31934136501383936,0.25022636464168846,2.587555061370947e-20,Klein_extrema,1,0.37972872008837294,8.743119821905097,-0.3527953444563572,5.3272046555436425,58541.83432641099,0.15,0.9378881435816272,1.0225,1.0000045954802383,1.0669036246036252,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239198206-1.xml,1239198206.0,54.711759604825936,39.5128561250083,94.22461572983423,1.384657171623643,833.9173471879913,0.6690362460362512,9.105244860159926,0.03888801706280564,0.31934136501383936,0.25022636464168846,2.587555061370947e-20,Klein_extrema,1,0.37972872008837294,8.743119821905097,-0.3527953444563572,5.3272046555436425,58541.83432641099,0.15,0.9378881435816272,1.0225,1.0000045954802383,1.0669036246036252,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239283789-1.xml,1239283789.0,59.413885991076896,24.757082424639755,84.17096841571666,2.39987430554194,3256.685849981805,0.516680657754744,8.747651255605893,0.02666753959056501,-0.4141945638604204,0.14726447600218223,3.469569571471011e-21,Klein_deformada,1,0.21470304640110555,9.038946251428909,-0.4287985925782589,5.251201407421741,227535.70502462043,0.15,0.9245072900390389,1.0225,1.0000179466652377,1.0516680657754744,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239227262-1.xml,1239227262.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239393890-1.xml,1239393890.0,54.711759604825936,39.5128561250083,94.22461572983423,1.384657171623643,833.9173471879913,0.6690362460362512,9.105244860159926,0.03888801706280564,0.31934136501383936,0.25022636464168846,2.587555061370947e-20,Klein_extrema,1,0.37972872008837294,8.743119821905097,-0.3527953444563572,5.3272046555436425,58541.83432641099,0.15,0.9378881435816272,1.0225,1.0000045954802383,1.0669036246036252,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239534693-1.xml,1239534693.0,59.413885991076896,24.757082424639755,84.17096841571666,2.39987430554194,3256.685849981805,0.516680657754744,8.747651255605893,0.02666753959056501,-0.4141945638604204,0.14726447600218223,3.469569571471011e-21,Klein_deformada,1,0.21470304640110555,9.038946251428909,-0.4287985925782589,5.251201407421741,227535.70502462043,0.15,0.9245072900390389,1.0225,1.0000179466652377,1.0516680657754744,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239543370-1.xml,1239543370.0,59.413885991076896,24.757082424639755,84.17096841571666,2.39987430554194,3256.685849981805,0.516680657754744,8.747651255605893,0.02666753959056501,-0.4141945638604204,0.14726447600218223,3.469569571471011e-21,Klein_deformada,1,0.21470304640110555,9.038946251428909,-0.4287985925782589,5.251201407421741,227535.70502462043,0.15,0.9245072900390389,1.0225,1.0000179466652377,1.0516680657754744,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239550519-1.xml,1239550519.0,59.413885991076896,24.757082424639755,84.17096841571666,2.39987430554194,3256.685849981805,0.516680657754744,8.747651255605893,0.02666753959056501,-0.4141945638604204,0.14726447600218223,3.469569571471011e-21,Klein_deformada,1,0.21470304640110555,9.038946251428909,-0.4287985925782589,5.251201407421741,227535.70502462043,0.15,0.9245072900390389,1.0225,1.0000179466652377,1.0516680657754744,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239491655-1.xml,1239491655.0,54.711759604825936,39.5128561250083,94.22461572983423,1.384657171623643,833.9173471879913,0.6690362460362512,9.105244860159926,0.03888801706280564,0.31934136501383936,0.25022636464168846,2.587555061370947e-20,Klein_extrema,1,0.37972872008837294,8.743119821905097,-0.3527953444563572,5.3272046555436425,58541.83432641099,0.15,0.9378881435816272,1.0225,1.0000045954802383,1.0669036246036252,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239855472-1.xml,1239855472.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239788217-1.xml,1239788217.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239883947-1.xml,1239883947.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239883999-1.xml,1239883999.0,59.413885991076896,24.757082424639755,84.17096841571666,2.39987430554194,3256.685849981805,0.516680657754744,8.747651255605893,0.02666753959056501,-0.4141945638604204,0.14726447600218223,3.469569571471011e-21,Klein_deformada,1,0.21470304640110555,9.038946251428909,-0.4287985925782589,5.251201407421741,227535.70502462043,0.15,0.9245072900390389,1.0225,1.0000179466652377,1.0516680657754744,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239886944-1.xml,1239886944.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239976056-1.xml,1239976056.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239917954-1.xml,1239917954.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239990500-1.xml,1239990500.0,68.60143374403137,64.64959685616421,133.25103060019558,1.06112701517164,1147.4823684924763,1.3629101247950075,6.255506922368011,0.04769577008981333,0.31730666185564826,0.29817705038550985,2.180332477374887e-20,Klein_extrema,1,0.3108747671296387,8.812431328412108,-0.006324241554634291,5.673675758445365,80776.67504616943,0.15,0.9988865771910855,1.0225,1.0000063234474807,1.1362910124795007,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239937367-1.xml,1239937367.0,59.413885991076896,24.757082424639755,84.17096841571666,2.39987430554194,3256.685849981805,0.516680657754744,8.747651255605893,0.02666753959056501,-0.4141945638604204,0.14726447600218223,3.469569571471011e-21,Klein_deformada,1,0.21470304640110555,9.038946251428909,-0.4287985925782589,5.251201407421741,227535.70502462043,0.15,0.9245072900390389,1.0225,1.0000179466652377,1.0516680657754744,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1239891926-1.xml,1239891926.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240055015-1.xml,1240055015.0,68.60143374403137,64.64959685616421,133.25103060019558,1.06112701517164,1147.4823684924763,1.3629101247950075,6.255506922368011,0.04769577008981333,0.31730666185564826,0.29817705038550985,2.180332477374887e-20,Klein_extrema,1,0.3108747671296387,8.812431328412108,-0.006324241554634291,5.673675758445365,80776.67504616943,0.15,0.9988865771910855,1.0225,1.0000063234474807,1.1362910124795007,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240155151-1.xml,1240155151.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240164426-1.xml,1240164426.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240290694-1.xml,1240290694.0,10.327522492435381,10.325405017286348,20.652927509721728,1.0002050742944697,5000.0,0.5463832182015043,8.700867181743781,0.04999179871009496,0.7664325226782394,0.0673758390023285,9.966073239414904e-22,Klein_relajada,-1,0.09770470440296879,9.132043320000633,-0.5679999999999996,5.112,349947.79204623814,0.15,0.9,0.9775,1.0000275535714285,1.0546383218201505,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240215503-1.xml,1240215503.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240233548-1.xml,1240233548.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240327333-1.xml,1240327333.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240325074-1.xml,1240325074.0,48.7033113745206,44.20706250493609,92.9103738794567,1.1017088359825418,500.0,0.9796495789207359,7.3109751885909455,0.04630723353900183,0.48440203712014107,0.23591177461115606,4.2511429646261027e-20,Klein_extrema,1,0.2874575218131036,8.632043320000633,-0.03228904951571909,5.647710950484281,34736.91243528166,0.11586986766452163,0.9943153081838523,1.0173804801496782,1.0000021284191167,1.0979649578920736,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240352617-1.xml,1240352617.0,10.327522492435381,10.325405017286348,20.652927509721728,1.0002050742944697,5000.0,0.5463832182015043,8.700867181743781,0.04999179871009496,0.7664325226782394,0.0673758390023285,9.966073239414904e-22,Klein_relajada,-1,0.09770470440296879,9.132043320000633,-0.5679999999999996,5.112,349947.79204623814,0.15,0.9,0.9775,1.0000275535714285,1.0546383218201505,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240399040-1.xml,1240399040.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240630609-1.xml,1240630609.0,34.12968445672818,21.10682090865218,55.23650536538035,1.616997870235286,1013.3189791815422,0.8304310157288122,7.332726718165952,0.03473720017589119,0.28479214293884036,0.10552315529025157,8.831324935079921e-21,Klein_deformada,0,0.12896207669700038,8.785431406303616,-0.3912012196237056,5.288798780376294,71680.8668413993,0.15,0.9311265458408968,1.0,1.0000055841113746,1.0830431015728812,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240620590-1.xml,1240620590.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240651041-1.xml,1240651041.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240630634-1.xml,1240630634.0,68.60143374403137,64.64959685616421,133.25103060019558,1.06112701517164,1147.4823684924763,1.3629101247950075,6.255506922368011,0.04769577008981333,0.31730666185564826,0.29817705038550985,2.180332477374887e-20,Klein_extrema,1,0.3108747671296387,8.812431328412108,-0.006324241554634291,5.673675758445365,80776.67504616943,0.15,0.9988865771910855,1.0225,1.0000063234474807,1.1362910124795007,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240842666-1.xml,1240842666.0,66.38461071609396,23.03145090255334,89.41606161864729,2.8823460144551447,603.4973650401547,0.2643697313040675,6.180133153365475,0.023877584370300273,0.799761602203857,0.09896121554866685,1.4538199743335653e-20,Klein_relajada,0,0.1019322481849438,8.672896006954016,-0.5679999999999996,5.112,42000.260324317656,0.14009778833167863,0.9,1.0,1.000003106156213,1.0264369731304068,recede,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240837251-1.xml,1240837251.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240935112-1.xml,1240935112.0,34.12968445672818,21.10682090865218,55.23650536538035,1.616997870235286,1013.3189791815422,0.8304310157288122,7.332726718165952,0.03473720017589119,0.28479214293884036,0.10552315529025157,8.831324935079921e-21,Klein_deformada,0,0.12896207669700038,8.785431406303616,-0.3912012196237056,5.288798780376294,71680.8668413993,0.15,0.9311265458408968,1.0,1.0000055841113746,1.0830431015728812,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240935340-1.xml,1240935340.0,63.921417813661535,22.72086433191665,86.64228214557818,2.813335658356504,852.6352499867801,0.5204275091303678,6.620939762696721,0.024217997728492598,0.0052358335911506515,0.10419551300115358,1.0518135345445262e-20,Klein_deformada,0,0.11497870252065348,8.747939959561656,-0.5425890483772271,5.137410951622773,59012.69472873578,0.15,0.9044737590885163,1.0,1.0000046986292526,1.0520427509130368,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240944862-1.xml,1240944862.0,52.89015394464467,35.23528943603372,88.12544338067839,1.501056321409298,2044.2829305559087,0.5784020166678355,8.233961871813978,0.036647900834557066,0.7846780196301248,0.19944379701156853,7.790616963952943e-21,Klein_deformada,1,0.2737021033605103,8.937828819013028,-0.39801510037796994,5.28198489962203,144190.65294877088,0.15,0.9299269189475405,1.0225,1.0000112654591495,1.0578402016667836,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1240978573-1.xml,1240978573.0,68.60143374403137,64.64959685616421,133.25103060019558,1.06112701517164,1147.4823684924763,1.3629101247950075,6.255506922368011,0.04769577008981333,0.31730666185564826,0.29817705038550985,2.180332477374887e-20,Klein_extrema,1,0.3108747671296387,8.812431328412108,-0.006324241554634291,5.673675758445365,80776.67504616943,0.15,0.9988865771910855,1.0225,1.0000063234474807,1.1362910124795007,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1241108686-1.xml,1241108686.0,68.60143374403137,64.64959685616421,133.25103060019558,1.06112701517164,1147.4823684924763,1.3629101247950075,6.255506922368011,0.04769577008981333,0.31730666185564826,0.29817705038550985,2.180332477374887e-20,Klein_extrema,1,0.3108747671296387,8.812431328412108,-0.006324241554634291,5.673675758445365,80776.67504616943,0.15,0.9988865771910855,1.0225,1.0000063234474807,1.1362910124795007,recede,True,True,True,False,False
H1L1V1-GSTLAL_AllSky-1241208674-1.xml,1241208674.0,10.327522492435381,10.325405017286348,20.652927509721728,1.0002050742944697,5000.0,0.5463832182015043,8.700867181743781,0.04999179871009496,0.7664325226782394,0.0673758390023285,9.966073239414904e-22,Klein_relajada,-1,0.09770470440296879,9.132043320000633,-0.5679999999999996,5.112,349947.79204623814,0.15,0.9,0.9775,1.0000275535714285,1.0546383218201505,recede,True,True,True,False,False
