event_id,gps_time,mass_1,mass_2,mass_total,mass_ratio,distance_mpc,redshift,snr,efficiency,radiated_energy,chi_eff,max_epsilon,max_elevation,final_epsilon,final_elevation,final_state,regime_classification,mode_parity,klein_temperature,scale_factor,v_hubble_kms,v_peculiar_cosmo_kms,v_spin_kick_kms,v_total_kms,v_peculiar_c,beta_raw,beta,doppler_factor,twist_factor,klein_scale_correction,cosmological_factor,frequency_observed,doppler_shift_hz,direction,energy_initial,distance_km,topology_conserved,doppler_realistic,energy_positive,beta_physical,redshift_physical,all_checks_passed
H1L1V1-GSTLAL_AllSky-1238750282-1.xml,1238750282.0,54.78953390127267,44.652553807996384,99.44208770926906,1.2270190443499551,1245.733293242663,0.05,6.86086817915685,0.04847144708524848,4.820101892446473,0.6797199682805026,0.33070083694179725,277788.7030311097,2.2117995580417906e-20,1.8579116287551042e-14,Klein_extrema,extrema,1,1.854979115005232,8.830270853572284,87201.3305269864,141.35462306566,339.8599841402513,87682.54513419232,0.2924774883235799,0.2924774883235799,0.15,0.8409017665697742,1.027,1.0000082378563062,0.9523809523809523,4.776322034116317,-0.9036779658836824,recede,2.204672246278648,3.844332942946858e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238899272-1.xml,1238899272.0,44.792914297709466,43.82236856996805,88.61528286767751,1.0221472676948489,1284.482237524418,0.05,7.536357120507337,0.05,4.430764143383875,0.7763340727614201,0.3339182090127966,280491.29557074915,2.1602648156789444e-20,1.8146224451703132e-14,Klein_extrema,extrema,1,2.3088080751147007,8.836922369331756,89913.75662670926,492.17876757836257,388.16703638071004,90794.10243066832,0.3028565262661422,0.3028565262661422,0.15,0.8409019820417049,1.027,1.0000084940975393,0.9523809523809523,4.776323257996883,-0.9036767420031167,recede,2.226121393418644,3.963912185000354e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238729030-1.xml,1238729030.0,54.78953390127267,44.652553807996384,99.44208770926906,1.2270190443499551,1245.733293242663,0.05,6.86086817915685,0.04847144708524848,4.820101892446473,0.6797199682805026,0.33070083694179725,277788.7030311097,2.2117995580417906e-20,1.8579116287551042e-14,Klein_extrema,extrema,1,1.854979115005232,8.830270853572284,87201.3305269864,141.35462306566,339.8599841402513,87682.54513419232,0.2924774883235799,0.2924774883235799,0.15,0.8409017665697742,1.027,1.0000082378563062,0.9523809523809523,4.776322034116317,-0.9036779658836824,recede,2.204672246278648,3.844332942946858e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238919052-1.xml,1238919052.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239092652-1.xml,1239092652.0,44.792914297709466,43.82236856996805,88.61528286767751,1.0221472676948489,1284.482237524418,0.05,7.536357120507337,0.05,4.430764143383875,0.7763340727614201,0.3339182090127966,280491.29557074915,2.1602648156789444e-20,1.8146224451703132e-14,Klein_extrema,extrema,1,2.3088080751147007,8.836922369331756,89913.75662670926,492.17876757836257,388.16703638071004,90794.10243066832,0.3028565262661422,0.3028565262661422,0.15,0.8409019820417049,1.027,1.0000084940975393,0.9523809523809523,4.776323257996883,-0.9036767420031167,recede,2.226121393418644,3.963912185000354e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239082262-1.xml,1239082262.0,44.792914297709466,43.82236856996805,88.61528286767751,1.0221472676948489,1284.482237524418,0.05,7.536357120507337,0.05,4.430764143383875,0.7763340727614201,0.3339182090127966,280491.29557074915,2.1602648156789444e-20,1.8146224451703132e-14,Klein_extrema,extrema,1,2.3088080751147007,8.836922369331756,89913.75662670926,492.17876757836257,388.16703638071004,90794.10243066832,0.3028565262661422,0.3028565262661422,0.15,0.8409019820417049,1.027,1.0000084940975393,0.9523809523809523,4.776323257996883,-0.9036767420031167,recede,2.226121393418644,3.963912185000354e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239179057-1.xml,1239179057.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239174401-1.xml,1239174401.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239198206-1.xml,1239198206.0,44.792914297709466,43.82236856996805,88.61528286767751,1.0221472676948489,1284.482237524418,0.05,7.536357120507337,0.05,4.430764143383875,0.7763340727614201,0.3339182090127966,280491.29557074915,2.1602648156789444e-20,1.8146224451703132e-14,Klein_extrema,extrema,1,2.3088080751147007,8.836922369331756,89913.75662670926,492.17876757836257,388.16703638071004,90794.10243066832,0.3028565262661422,0.3028565262661422,0.15,0.8409019820417049,1.027,1.0000084940975393,0.9523809523809523,4.776323257996883,-0.9036767420031167,recede,2.226121393418644,3.963912185000354e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239227262-1.xml,1239227262.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239283789-1.xml,1239283789.0,44.792914297709466,43.82236856996805,88.61528286767751,1.0221472676948489,1284.482237524418,0.05,7.536357120507337,0.05,4.430764143383875,0.7763340727614201,0.3339182090127966,280491.29557074915,2.1602648156789444e-20,1.8146224451703132e-14,Klein_extrema,extrema,1,2.3088080751147007,8.836922369331756,89913.75662670926,492.17876757836257,388.16703638071004,90794.10243066832,0.3028565262661422,0.3028565262661422,0.15,0.8409019820417049,1.027,1.0000084940975393,0.9523809523809523,4.776323257996883,-0.9036767420031167,recede,2.226121393418644,3.963912185000354e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239491655-1.xml,1239491655.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239550519-1.xml,1239550519.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239534693-1.xml,1239534693.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239543370-1.xml,1239543370.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239855472-1.xml,1239855472.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239788217-1.xml,1239788217.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239883947-1.xml,1239883947.0,43.390464584245095,42.48151157854276,85.87197616278786,1.021396437460136,2657.600544250277,0.05,6.6790024274179824,0.05,4.293598808139393,0.525938562918717,0.28676956861921965,240886.4376401445,8.424927080619032e-21,7.0769387477199865e-15,Klein_extrema,extrema,1,1.8133769685144434,8.994803169855892,186032.0380975194,-385.17657002625117,262.9692814593585,185909.8308089525,0.6201284450222978,0.6201284450222978,0.15,0.8409096175646272,1.027,1.000017574332742,0.9523809523809523,4.776366627767082,-0.9036333722329175,recede,1.9117971241281309,8.201355279556355e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239393890-1.xml,1239393890.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239883999-1.xml,1239883999.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239886944-1.xml,1239886944.0,57.828217648508485,54.797079880814806,112.62529752932329,1.0553156805852884,1891.8601306726166,0.05,9.38278948295455,0.05,5.631264876466165,0.7917419063917475,0.528369728586381,443830.5720125601,2.2450520631189362e-20,1.8858437330199064e-14,Klein_extrema,extrema,1,3.5787292065627048,8.921002830291911,132430.20914708317,-726.9381399129229,395.8709531958737,132099.1419603661,0.4406353076446176,0.4406353076446176,0.15,0.840905359498551,1.027,1.0000125106007784,0.9523809523809523,4.77634244195177,-0.9036575580482298,recede,3.5224648572425394,5.838280363255695e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239917954-1.xml,1239917954.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239891926-1.xml,1239891926.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239976056-1.xml,1239976056.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239937367-1.xml,1239937367.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239990500-1.xml,1239990500.0,58.94611217079212,54.59221686633112,113.53832903712325,1.0797530408981466,500.0,0.05,7.468709243304188,0.05,5.676916451856163,0.6609031174402611,0.4239923837744374,356153.6023705274,7.640365735490142e-20,6.41790721781172e-14,Klein_extrema,extrema,1,2.267545437439733,8.632043320000633,35000.0,748.1428635296365,330.45155872013055,36078.59442224977,0.1203452370447884,0.1203452370447884,0.1203452370447884,0.8621827851955686,1.0216621426680619,1.000002652752868,0.9523809523809523,4.8971982199108295,-0.7828017800891702,recede,2.8266158918295825,1.543e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240055015-1.xml,1240055015.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240155151-1.xml,1240155151.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240164426-1.xml,1240164426.0,58.004382900013475,54.394171768468894,112.39855466848238,1.066371286006736,851.9358579152745,0.05,8.169836284540246,0.047199185771882965,5.305120262288843,-0.21682868634474406,0.4334196401269706,364072.49770665535,4.379104060567193e-20,3.678447410876442e-14,Klein_extrema,extrema,1,2.5612743653586607,8.747761766857943,59635.510054069215,-60.755934418412494,-108.41434317237203,59466.33977647843,0.1983583582228691,0.1983583582228691,0.15,0.8408995767735059,1.027,1.0000056337301233,0.9523809523809523,4.776309596073514,-0.9036904039264861,recede,2.889464267513137,2.6290740575265373e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240215503-1.xml,1240215503.0,57.828217648508485,54.797079880814806,112.62529752932329,1.0553156805852884,1891.8601306726166,0.05,9.38278948295455,0.05,5.631264876466165,0.7917419063917475,0.528369728586381,443830.5720125601,2.2450520631189362e-20,1.8858437330199064e-14,Klein_extrema,extrema,1,3.5787292065627048,8.921002830291911,132430.20914708317,-726.9381399129229,395.8709531958737,132099.1419603661,0.4406353076446176,0.4406353076446176,0.15,0.840905359498551,1.027,1.0000125106007784,0.9523809523809523,4.77634244195177,-0.9036575580482298,recede,3.5224648572425394,5.838280363255695e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240290694-1.xml,1240290694.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1240233548-1.xml,1240233548.0,46.73431825622013,29.356853678708518,76.09117193492864,1.591938930775639,1678.7335108552425,0.05,9.37300196160068,0.03991042314048385,3.036830869178311,0.6643007142261679,0.28464221693857805,239099.46222840558,1.3770363322205596e-20,1.15671051906527e-14,Klein_extrema,extrema,1,2.850615463575923,8.89504919778054,117511.34575986698,596.6726565614476,332.15035711308394,118440.16877354152,0.395073877320628,0.395073877320628,0.15,0.8409041743616382,1.027,1.0000111012248882,0.9523809523809523,4.776335710374105,-0.9036642896258948,recede,1.8976147795905203,5.1805716144992786e+22,True,True,True,True,True,True
