event_id,gps_time,mass_1,mass_2,mass_total,distance_mpc,redshift,snr,efficiency,chi_eff,max_epsilon,final_state,mode_parity,combined_factor,v_total_kms,beta_raw,beta,doppler_factor,doppler_shift_hz,frequency_observed,cosmological_factor,topology_conserved,doppler_realistic,beta_physical
H1L1V1-GSTLAL_AllSky-1238845539-1.xml,1238845539.0,62.00749087650928,37.603259374723876,99.61075025123316,1913.6541421178576,0.18328243287149323,6.533261302043639,0.032289391135541363,0.46874541627117855,0.1576004157373218,Klein_deformada,0,0.16851879606110687,133816.90781138313,0.4463651577631854,0.15,0.7265687346277659,-1.5530895873142896,4.12691041268571,0.8451067743592555,True,True,True
H1L1V1-GSTLAL_AllSky-1238899272-1.xml,1238899272.0,62.00749087650928,37.603259374723876,99.61075025123316,1913.6541421178576,0.18328243287149323,6.533261302043639,0.032289391135541363,0.46874541627117855,0.1576004157373218,Klein_deformada,0,0.16851879606110687,133816.90781138313,0.4463651577631854,0.15,0.7265687346277659,-1.5530895873142896,4.12691041268571,0.8451067743592555,True,True,True
H1L1V1-GSTLAL_AllSky-1238839513-1.xml,1238839513.0,42.34554678453771,27.87732343475868,70.2228702192964,779.5611458992996,0.3595582824914584,6.357564861043818,0.03462482834256867,0.36632067060515255,0.1159359882732576,Klein_deformada,0,0.11858140168359671,54135.08070680056,0.18057519214442866,0.15,0.6323602732057391,-2.088193648191402,3.591806351808598,0.7355330130955843,True,True,True
H1L1V1-GSTLAL_AllSky-1239092652-1.xml,1239092652.0,62.00749087650928,37.603259374723876,99.61075025123316,1913.6541421178576,0.18328243287149323,6.533261302043639,0.032289391135541363,0.46874541627117855,0.1576004157373218,Klein_deformada,0,0.16851879606110687,133816.90781138313,0.4463651577631854,0.15,0.7265687346277659,-1.5530895873142896,4.12691041268571,0.8451067743592555,True,True,True
H1L1V1-GSTLAL_AllSky-1239174401-1.xml,1239174401.0,36.41854547626259,10.306018736202702,46.72456421246529,2282.9055064364957,0.26554383570487555,6.087127359674026,0.01773446913005916,0.5279343888821229,0.037830066444737874,Klein_relajada,-1,0.03738662658947811,159284.23877616087,0.5313150298669651,0.15,0.6742474752910845,-1.85027434034664,3.8297256596533598,0.7901741305096915,True,True,True
H1L1V1-GSTLAL_AllSky-1238919052-1.xml,1238919052.0,42.34554678453771,27.87732343475868,70.2228702192964,779.5611458992996,0.3595582824914584,6.357564861043818,0.03462482834256867,0.36632067060515255,0.1159359882732576,Klein_deformada,0,0.11858140168359671,54135.08070680056,0.18057519214442866,0.15,0.6323602732057391,-2.088193648191402,3.591806351808598,0.7355330130955843,True,True,True
H1L1V1-GSTLAL_AllSky-1239082262-1.xml,1239082262.0,62.00749087650928,37.603259374723876,99.61075025123316,1913.6541421178576,0.18328243287149323,6.533261302043639,0.032289391135541363,0.46874541627117855,0.1576004157373218,Klein_deformada,0,0.16851879606110687,133816.90781138313,0.4463651577631854,0.15,0.7265687346277659,-1.5530895873142896,4.12691041268571,0.8451067743592555,True,True,True
H1L1V1-GSTLAL_AllSky-1239179057-1.xml,1239179057.0,36.41854547626259,10.306018736202702,46.72456421246529,2282.9055064364957,0.26554383570487555,6.087127359674026,0.01773446913005916,0.5279343888821229,0.037830066444737874,Klein_relajada,-1,0.03738662658947811,159284.23877616087,0.5313150298669651,0.15,0.6742474752910845,-1.85027434034664,3.8297256596533598,0.7901741305096915,True,True,True
H1L1V1-GSTLAL_AllSky-1239198206-1.xml,1239198206.0,62.00749087650928,37.603259374723876,99.61075025123316,1913.6541421178576,0.18328243287149323,6.533261302043639,0.032289391135541363,0.46874541627117855,0.1576004157373218,Klein_deformada,0,0.16851879606110687,133816.90781138313,0.4463651577631854,0.15,0.7265687346277659,-1.5530895873142896,4.12691041268571,0.8451067743592555,True,True,True
H1L1V1-GSTLAL_AllSky-1239283789-1.xml,1239283789.0,62.00749087650928,37.603259374723876,99.61075025123316,1913.6541421178576,0.18328243287149323,6.533261302043639,0.032289391135541363,0.46874541627117855,0.1576004157373218,Klein_deformada,0,0.16851879606110687,133816.90781138313,0.4463651577631854,0.15,0.7265687346277659,-1.5530895873142896,4.12691041268571,0.8451067743592555,True,True,True
H1L1V1-GSTLAL_AllSky-1239227262-1.xml,1239227262.0,36.41854547626259,10.306018736202702,46.72456421246529,2282.9055064364957,0.26554383570487555,6.087127359674026,0.01773446913005916,0.5279343888821229,0.037830066444737874,Klein_relajada,-1,0.03738662658947811,159284.23877616087,0.5313150298669651,0.15,0.6742474752910845,-1.85027434034664,3.8297256596533598,0.7901741305096915,True,True,True
H1L1V1-GSTLAL_AllSky-1239393890-1.xml,1239393890.0,36.41854547626259,10.306018736202702,46.72456421246529,2282.9055064364957,0.26554383570487555,6.087127359674026,0.01773446913005916,0.5279343888821229,0.037830066444737874,Klein_relajada,-1,0.03738662658947811,159284.23877616087,0.5313150298669651,0.15,0.6742474752910845,-1.85027434034664,3.8297256596533598,0.7901741305096915,True,True,True
H1L1V1-GSTLAL_AllSky-1239491655-1.xml,1239491655.0,36.638578929939214,30.217425925236444,66.85600485517566,578.6499594976859,0.07008125529626892,7.661166842081033,0.042113452714305256,0.17921227131038148,0.16177725174498694,Klein_deformada,1,0.20512951276995858,39855.343365990026,0.13294311548688134,0.13294311548688134,0.8338337375212856,-0.9438243708790974,4.736175629120902,0.9345084731188327,True,True,True
H1L1V1-GSTLAL_AllSky-1239534693-1.xml,1239534693.0,36.638578929939214,30.217425925236444,66.85600485517566,578.6499594976859,0.07008125529626892,7.661166842081033,0.042113452714305256,0.17921227131038148,0.16177725174498694,Klein_deformada,1,0.20512951276995858,39855.343365990026,0.13294311548688134,0.13294311548688134,0.8338337375212856,-0.9438243708790974,4.736175629120902,0.9345084731188327,True,True,True
H1L1V1-GSTLAL_AllSky-1239543370-1.xml,1239543370.0,36.41854547626259,10.306018736202702,46.72456421246529,2282.9055064364957,0.26554383570487555,6.087127359674026,0.01773446913005916,0.5279343888821229,0.037830066444737874,Klein_relajada,-1,0.03738662658947811,159284.23877616087,0.5313150298669651,0.15,0.6742474752910845,-1.85027434034664,3.8297256596533598,0.7901741305096915,True,True,True
H1L1V1-GSTLAL_AllSky-1239788217-1.xml,1239788217.0,36.638578929939214,30.217425925236444,66.85600485517566,578.6499594976859,0.07008125529626892,7.661166842081033,0.042113452714305256,0.17921227131038148,0.16177725174498694,Klein_deformada,1,0.20512951276995858,39855.343365990026,0.13294311548688134,0.13294311548688134,0.8338337375212856,-0.9438243708790974,4.736175629120902,0.9345084731188327,True,True,True
H1L1V1-GSTLAL_AllSky-1239550519-1.xml,1239550519.0,36.41854547626259,10.306018736202702,46.72456421246529,2282.9055064364957,0.26554383570487555,6.087127359674026,0.01773446913005916,0.5279343888821229,0.037830066444737874,Klein_relajada,-1,0.03738662658947811,159284.23877616087,0.5313150298669651,0.15,0.6742474752910845,-1.85027434034664,3.8297256596533598,0.7901741305096915,True,True,True
H1L1V1-GSTLAL_AllSky-1239883947-1.xml,1239883947.0,65.89476946621757,38.516039072136515,104.41080853835408,1933.830758790886,0.13158052683147833,6.00484677466151,0.03130287308516525,0.04164906633228682,0.14719493044882848,Klein_deformada,0,0.14540064455086488,136142.60111161644,0.4541228355771927,0.15,0.7597657393035828,-1.36453060075565,4.31546939924435,0.8837196967325738,True,True,True
H1L1V1-GSTLAL_AllSky-1239883999-1.xml,1239883999.0,65.89476946621757,38.516039072136515,104.41080853835408,1933.830758790886,0.13158052683147833,6.00484677466151,0.03130287308516525,0.04164906633228682,0.14719493044882848,Klein_deformada,0,0.14540064455086488,136142.60111161644,0.4541228355771927,0.15,0.7597657393035828,-1.36453060075565,4.31546939924435,0.8837196967325738,True,True,True
H1L1V1-GSTLAL_AllSky-1239855472-1.xml,1239855472.0,36.638578929939214,30.217425925236444,66.85600485517566,578.6499594976859,0.07008125529626892,7.661166842081033,0.042113452714305256,0.17921227131038148,0.16177725174498694,Klein_deformada,1,0.20512951276995858,39855.343365990026,0.13294311548688134,0.13294311548688134,0.8338337375212856,-0.9438243708790974,4.736175629120902,0.9345084731188327,True,True,True
H1L1V1-GSTLAL_AllSky-1239886944-1.xml,1239886944.0,36.638578929939214,30.217425925236444,66.85600485517566,578.6499594976859,0.07008125529626892,7.661166842081033,0.042113452714305256,0.17921227131038148,0.16177725174498694,Klein_deformada,1,0.20512951276995858,39855.343365990026,0.13294311548688134,0.13294311548688134,0.8338337375212856,-0.9438243708790974,4.736175629120902,0.9345084731188327,True,True,True
H1L1V1-GSTLAL_AllSky-1239891926-1.xml,1239891926.0,65.89476946621757,38.516039072136515,104.41080853835408,1933.830758790886,0.13158052683147833,6.00484677466151,0.03130287308516525,0.04164906633228682,0.14719493044882848,Klein_deformada,0,0.14540064455086488,136142.60111161644,0.4541228355771927,0.15,0.7597657393035828,-1.36453060075565,4.31546939924435,0.8837196967325738,True,True,True
H1L1V1-GSTLAL_AllSky-1239917954-1.xml,1239917954.0,36.638578929939214,30.217425925236444,66.85600485517566,578.6499594976859,0.07008125529626892,7.661166842081033,0.042113452714305256,0.17921227131038148,0.16177725174498694,Klein_deformada,1,0.20512951276995858,39855.343365990026,0.13294311548688134,0.13294311548688134,0.8338337375212856,-0.9438243708790974,4.736175629120902,0.9345084731188327,True,True,True
H1L1V1-GSTLAL_AllSky-1239976056-1.xml,1239976056.0,12.309001334289702,11.508528314135535,23.817529648425236,3152.66758864076,0.20202743506325452,6.608761360202597,0.04707358176925438,0.22322430684298128,0.055571905986733644,Klein_relajada,-1,0.05999811758587304,220086.95283615738,0.734131052877112,0.15,0.7098788272036187,-1.6478882614834456,4.032111738516554,0.8319277670624687,True,True,True
H1L1V1-GSTLAL_AllSky-1239937367-1.xml,1239937367.0,12.309001334289702,11.508528314135535,23.817529648425236,3152.66758864076,0.20202743506325452,6.608761360202597,0.04707358176925438,0.22322430684298128,0.055571905986733644,Klein_relajada,-1,0.05999811758587304,220086.95283615738,0.734131052877112,0.15,0.7098788272036187,-1.6478882614834456,4.032111738516554,0.8319277670624687,True,True,True
H1L1V1-GSTLAL_AllSky-1239990500-1.xml,1239990500.0,65.89476946621757,38.516039072136515,104.41080853835408,1933.830758790886,0.13158052683147833,6.00484677466151,0.03130287308516525,0.04164906633228682,0.14719493044882848,Klein_deformada,0,0.14540064455086488,136142.60111161644,0.4541228355771927,0.15,0.7597657393035828,-1.36453060075565,4.31546939924435,0.8837196967325738,True,True,True
H1L1V1-GSTLAL_AllSky-1240055015-1.xml,1240055015.0,65.89476946621757,38.516039072136515,104.41080853835408,1933.830758790886,0.13158052683147833,6.00484677466151,0.03130287308516525,0.04164906633228682,0.14719493044882848,Klein_deformada,0,0.14540064455086488,136142.60111161644,0.4541228355771927,0.15,0.7597657393035828,-1.36453060075565,4.31546939924435,0.8837196967325738,True,True,True
H1L1V1-GSTLAL_AllSky-1240155151-1.xml,1240155151.0,12.309001334289702,11.508528314135535,23.817529648425236,3152.66758864076,0.20202743506325452,6.608761360202597,0.04707358176925438,0.22322430684298128,0.055571905986733644,Klein_relajada,-1,0.05999811758587304,220086.95283615738,0.734131052877112,0.15,0.7098788272036187,-1.6478882614834456,4.032111738516554,0.8319277670624687,True,True,True
H1L1V1-GSTLAL_AllSky-1240164426-1.xml,1240164426.0,65.89476946621757,38.516039072136515,104.41080853835408,1933.830758790886,0.13158052683147833,6.00484677466151,0.03130287308516525,0.04164906633228682,0.14719493044882848,Klein_deformada,0,0.14540064455086488,136142.60111161644,0.4541228355771927,0.15,0.7597657393035828,-1.36453060075565,4.31546939924435,0.8837196967325738,True,True,True
H1L1V1-GSTLAL_AllSky-1240215503-1.xml,1240215503.0,47.28299313420137,14.138774455266748,61.42176758946812,500.0,0.2081554633172733,6.25901864406824,0.018456103522913114,-0.23695748699857572,0.053214481694960944,Klein_relajada,-1,0.05437979372800962,35292.319781383914,0.1177225071532117,0.1177225071532117,0.7310546675411315,-1.5276094883663731,4.152390511633627,0.8277080478155239,True,True,True
H1L1V1-GSTLAL_AllSky-1240290694-1.xml,1240290694.0,12.309001334289702,11.508528314135535,23.817529648425236,3152.66758864076,0.20202743506325452,6.608761360202597,0.04707358176925438,0.22322430684298128,0.055571905986733644,Klein_relajada,-1,0.05999811758587304,220086.95283615738,0.734131052877112,0.15,0.7098788272036187,-1.6478882614834456,4.032111738516554,0.8319277670624687,True,True,True
H1L1V1-GSTLAL_AllSky-1240233548-1.xml,1240233548.0,47.28299313420137,14.138774455266748,61.42176758946812,500.0,0.2081554633172733,6.25901864406824,0.018456103522913114,-0.23695748699857572,0.053214481694960944,Klein_relajada,-1,0.05437979372800962,35292.319781383914,0.1177225071532117,0.1177225071532117,0.7310546675411315,-1.5276094883663731,4.152390511633627,0.8277080478155239,True,True,True
H1L1V1-GSTLAL_AllSky-1240325074-1.xml,1240325074.0,12.309001334289702,11.508528314135535,23.817529648425236,3152.66758864076,0.20202743506325452,6.608761360202597,0.04707358176925438,0.22322430684298128,0.055571905986733644,Klein_relajada,-1,0.05999811758587304,220086.95283615738,0.734131052877112,0.15,0.7098788272036187,-1.6478882614834456,4.032111738516554,0.8319277670624687,True,True,True
H1L1V1-GSTLAL_AllSky-1240327333-1.xml,1240327333.0,47.28299313420137,14.138774455266748,61.42176758946812,500.0,0.2081554633172733,6.25901864406824,0.018456103522913114,-0.23695748699857572,0.053214481694960944,Klein_relajada,-1,0.05437979372800962,35292.319781383914,0.1177225071532117,0.1177225071532117,0.7310546675411315,-1.5276094883663731,4.152390511633627,0.8277080478155239,True,True,True
H1L1V1-GSTLAL_AllSky-1240399040-1.xml,1240399040.0,26.360261263444382,11.61528085584873,37.97554211929311,500.0,0.20761562275337694,7.462722099399842,0.024828621320913853,0.5023854219931065,0.05277340545285667,Klein_relajada,-1,0.06430382858065045,35462.143523588595,0.11828897818232838,0.11828897818232838,0.7309406159940212,-1.5282573011539595,4.15174269884604,0.8280780582483597,True,True,True
H1L1V1-GSTLAL_AllSky-1240352617-1.xml,1240352617.0,12.309001334289702,11.508528314135535,23.817529648425236,3152.66758864076,0.20202743506325452,6.608761360202597,0.04707358176925438,0.22322430684298128,0.055571905986733644,Klein_relajada,-1,0.05999811758587304,220086.95283615738,0.734131052877112,0.15,0.7098788272036187,-1.6478882614834456,4.032111738516554,0.8319277670624687,True,True,True
H1L1V1-GSTLAL_AllSky-1240620590-1.xml,1240620590.0,47.28299313420137,14.138774455266748,61.42176758946812,500.0,0.2081554633172733,6.25901864406824,0.018456103522913114,-0.23695748699857572,0.053214481694960944,Klein_relajada,-1,0.05437979372800962,35292.319781383914,0.1177225071532117,0.1177225071532117,0.7310546675411315,-1.5276094883663731,4.152390511633627,0.8277080478155239,True,True,True
H1L1V1-GSTLAL_AllSky-1240630609-1.xml,1240630609.0,26.360261263444382,11.61528085584873,37.97554211929311,500.0,0.20761562275337694,7.462722099399842,0.024828621320913853,0.5023854219931065,0.05277340545285667,Klein_relajada,-1,0.06430382858065045,35462.143523588595,0.11828897818232838,0.11828897818232838,0.7309406159940212,-1.5282573011539595,4.15174269884604,0.8280780582483597,True,True,True
H1L1V1-GSTLAL_AllSky-1240630634-1.xml,1240630634.0,47.28299313420137,14.138774455266748,61.42176758946812,500.0,0.2081554633172733,6.25901864406824,0.018456103522913114,-0.23695748699857572,0.053214481694960944,Klein_relajada,-1,0.05437979372800962,35292.319781383914,0.1177225071532117,0.1177225071532117,0.7310546675411315,-1.5276094883663731,4.152390511633627,0.8277080478155239,True,True,True
H1L1V1-GSTLAL_AllSky-1240651041-1.xml,1240651041.0,26.360261263444382,11.61528085584873,37.97554211929311,500.0,0.20761562275337694,7.462722099399842,0.024828621320913853,0.5023854219931065,0.05277340545285667,Klein_relajada,-1,0.06430382858065045,35462.143523588595,0.11828897818232838,0.11828897818232838,0.7309406159940212,-1.5282573011539595,4.15174269884604,0.8280780582483597,True,True,True
H1L1V1-GSTLAL_AllSky-1240837251-1.xml,1240837251.0,49.18197469606393,23.893517014037812,73.07549171010174,4681.487471301705,0.24146691451921337,6.308458708399123,0.026861836013626985,0.42204082299502127,0.09287353323746654,Klein_relajada,-1,0.09534585465504021,327888.42108089733,1.0937180450380022,0.15,0.6873328678123455,-1.7759493108258777,3.904050689174122,0.8054987114878313,True,True,True
H1L1V1-GSTLAL_AllSky-1240842666-1.xml,1240842666.0,47.28299313420137,14.138774455266748,61.42176758946812,500.0,0.2081554633172733,6.25901864406824,0.018456103522913114,-0.23695748699857572,0.053214481694960944,Klein_relajada,-1,0.05437979372800962,35292.319781383914,0.1177225071532117,0.1177225071532117,0.7310546675411315,-1.5276094883663731,4.152390511633627,0.8277080478155239,True,True,True
H1L1V1-GSTLAL_AllSky-1240935112-1.xml,1240935112.0,26.360261263444382,11.61528085584873,37.97554211929311,500.0,0.20761562275337694,7.462722099399842,0.024828621320913853,0.5023854219931065,0.05277340545285667,Klein_relajada,-1,0.06430382858065045,35462.143523588595,0.11828897818232838,0.11828897818232838,0.7309406159940212,-1.5282573011539595,4.15174269884604,0.8280780582483597,True,True,True
H1L1V1-GSTLAL_AllSky-1240935340-1.xml,1240935340.0,49.18197469606393,23.893517014037812,73.07549171010174,4681.487471301705,0.24146691451921337,6.308458708399123,0.026861836013626985,0.42204082299502127,0.09287353323746654,Klein_relajada,-1,0.09534585465504021,327888.42108089733,1.0937180450380022,0.15,0.6873328678123455,-1.7759493108258777,3.904050689174122,0.8054987114878313,True,True,True
H1L1V1-GSTLAL_AllSky-1240944862-1.xml,1240944862.0,26.360261263444382,11.61528085584873,37.97554211929311,500.0,0.20761562275337694,7.462722099399842,0.024828621320913853,0.5023854219931065,0.05277340545285667,Klein_relajada,-1,0.06430382858065045,35462.143523588595,0.11828897818232838,0.11828897818232838,0.7309406159940212,-1.5282573011539595,4.15174269884604,0.8280780582483597,True,True,True
H1L1V1-GSTLAL_AllSky-1240978573-1.xml,1240978573.0,49.18197469606393,23.893517014037812,73.07549171010174,4681.487471301705,0.24146691451921337,6.308458708399123,0.026861836013626985,0.42204082299502127,0.09287353323746654,Klein_relajada,-1,0.09534585465504021,327888.42108089733,1.0937180450380022,0.15,0.6873328678123455,-1.7759493108258777,3.904050689174122,0.8054987114878313,True,True,True
H1L1V1-GSTLAL_AllSky-1241108686-1.xml,1241108686.0,34.97123554748268,15.151966754464897,50.12320230194757,500.0,0.9955716407653539,7.453927450528742,0.024497123658246068,0.45079598015543215,0.0686436437872382,Klein_relajada,-1,0.07755618313846888,35027.618343281516,0.11683955819622893,0.11683955819622893,0.5,-2.84,2.84,0.5011095465440037,True,True,True
H1L1V1-GSTLAL_AllSky-1241208674-1.xml,1241208674.0,26.360261263444382,11.61528085584873,37.97554211929311,500.0,0.20761562275337694,7.462722099399842,0.024828621320913853,0.5023854219931065,0.05277340545285667,Klein_relajada,-1,0.06430382858065045,35462.143523588595,0.11828897818232838,0.11828897818232838,0.7309406159940212,-1.5282573011539595,4.15174269884604,0.8280780582483597,True,True,True
H1L1V1-GSTLAL_AllSky-1241228096-1.xml,1241228096.0,49.18197469606393,23.893517014037812,73.07549171010174,4681.487471301705,0.24146691451921337,6.308458708399123,0.026861836013626985,0.42204082299502127,0.09287353323746654,Klein_relajada,-1,0.09534585465504021,327888.42108089733,1.0937180450380022,0.15,0.6873328678123455,-1.7759493108258777,3.904050689174122,0.8054987114878313,True,True,True
H1L1V1-GSTLAL_AllSky-1241263448-1.xml,1241263448.0,34.97123554748268,15.151966754464897,50.12320230194757,500.0,0.9955716407653539,7.453927450528742,0.024497123658246068,0.45079598015543215,0.0686436437872382,Klein_relajada,-1,0.07755618313846888,35027.618343281516,0.11683955819622893,0.11683955819622893,0.5,-2.84,2.84,0.5011095465440037,True,True,True
H1L1V1-GSTLAL_AllSky-1241264117-1.xml,1241264117.0,49.18197469606393,23.893517014037812,73.07549171010174,4681.487471301705,0.24146691451921337,6.308458708399123,0.026861836013626985,0.42204082299502127,0.09287353323746654,Klein_relajada,-1,0.09534585465504021,327888.42108089733,1.0937180450380022,0.15,0.6873328678123455,-1.7759493108258777,3.904050689174122,0.8054987114878313,True,True,True
H1L1V1-GSTLAL_AllSky-1241318316-1.xml,1241318316.0,34.97123554748268,15.151966754464897,50.12320230194757,500.0,0.9955716407653539,7.453927450528742,0.024497123658246068,0.45079598015543215,0.0686436437872382,Klein_relajada,-1,0.07755618313846888,35027.618343281516,0.11683955819622893,0.11683955819622893,0.5,-2.84,2.84,0.5011095465440037,True,True,True
H1L1V1-GSTLAL_AllSky-1241418140-1.xml,1241418140.0,40.10006138261246,24.366210906808718,64.46627228942117,1142.2548602223135,0.5964806560837818,8.551628721113655,0.03234358634378126,-0.008713299923440498,0.13373061221191943,Klein_deformada,0,0.17987332797878453,80282.96841234215,0.2677951571828473,0.15,0.5385172454277455,-2.6212220459704056,3.058777954029594,0.6263777742556756,True,True,True
H1L1V1-GSTLAL_AllSky-1241419760-1.xml,1241419760.0,49.18197469606393,23.893517014037812,73.07549171010174,4681.487471301705,0.24146691451921337,6.308458708399123,0.026861836013626985,0.42204082299502127,0.09287353323746654,Klein_relajada,-1,0.09534585465504021,327888.42108089733,1.0937180450380022,0.15,0.6873328678123455,-1.7759493108258777,3.904050689174122,0.8054987114878313,True,True,True
H1L1V1-GSTLAL_AllSky-1241587773-1.xml,1241587773.0,40.10006138261246,24.366210906808718,64.46627228942117,1142.2548602223135,0.5964806560837818,8.551628721113655,0.03234358634378126,-0.008713299923440498,0.13373061221191943,Klein_deformada,0,0.17987332797878453,80282.96841234215,0.2677951571828473,0.15,0.5385172454277455,-2.6212220459704056,3.058777954029594,0.6263777742556756,True,True,True
H1L1V1-GSTLAL_AllSky-1241577622-1.xml,1241577622.0,34.97123554748268,15.151966754464897,50.12320230194757,500.0,0.9955716407653539,7.453927450528742,0.024497123658246068,0.45079598015543215,0.0686436437872382,Klein_relajada,-1,0.07755618313846888,35027.618343281516,0.11683955819622893,0.11683955819622893,0.5,-2.84,2.84,0.5011095465440037,True,True,True
H1L1V1-GSTLAL_AllSky-1241676985-1.xml,1241676985.0,40.10006138261246,24.366210906808718,64.46627228942117,1142.2548602223135,0.5964806560837818,8.551628721113655,0.03234358634378126,-0.008713299923440498,0.13373061221191943,Klein_deformada,0,0.17987332797878453,80282.96841234215,0.2677951571828473,0.15,0.5385172454277455,-2.6212220459704056,3.058777954029594,0.6263777742556756,True,True,True
H1L1V1-GSTLAL_AllSky-1241634009-1.xml,1241634009.0,34.97123554748268,15.151966754464897,50.12320230194757,500.0,0.9955716407653539,7.453927450528742,0.024497123658246068,0.45079598015543215,0.0686436437872382,Klein_relajada,-1,0.07755618313846888,35027.618343281516,0.11683955819622893,0.11683955819622893,0.5,-2.84,2.84,0.5011095465440037,True,True,True
H1L1V1-GSTLAL_AllSky-1241719652-1.xml,1241719652.0,34.97123554748268,15.151966754464897,50.12320230194757,500.0,0.9955716407653539,7.453927450528742,0.024497123658246068,0.45079598015543215,0.0686436437872382,Klein_relajada,-1,0.07755618313846888,35027.618343281516,0.11683955819622893,0.11683955819622893,0.5,-2.84,2.84,0.5011095465440037,True,True,True
H1L1V1-GSTLAL_AllSky-1241710671-1.xml,1241710671.0,39.473882774396394,37.96630986101733,77.44019263541372,626.2314687116009,0.4126196103118383,7.512778159257184,0.048281375523918285,0.4830621474111871,0.2106725187169944,Klein_extrema,1,0.25333616909192885,43700.75147117706,0.14577001623962488,0.14577001623962488,0.6246095822796696,-2.1322175726514767,3.547782427348523,0.7079046564979006,True,True,True
